AUROC,PR_AUC,Accuracy,Balanced_Accuracy,Precision,Recall,Specificity,F1,Threshold,Disease,Repeat,Fold
0.4732142857142857,0.9953126488326368,0.9422222222222222,0.4732142857142857,0.9953051643192489,0.9464285714285714,0.0,0.9702517162471396,1.0,CLL,71,1
,,0.044642857142857144,0.044642857142857144,1.0,0.044642857142857144,,0.08547008547008547,0.783885657787323,CLL,71,2
0.8392857142857143,0.9991122041489168,0.22666666666666666,0.6116071428571429,1.0,0.22321428571428573,1.0,0.36496350364963503,1.0,CLL,72,1
,,0.2857142857142857,0.2857142857142857,1.0,0.2857142857142857,,0.4444444444444444,0.6230165958404541,CLL,72,2
0.47767857142857145,0.995354077347771,0.9511111111111111,0.47767857142857145,0.9953488372093023,0.9553571428571429,0.0,0.9749430523917996,1.0,CLL,73,1
,,0.19642857142857142,0.19642857142857142,1.0,0.19642857142857142,,0.3283582089552239,0.677486002445221,CLL,73,2
0.48660714285714285,0.9954357068260107,0.9688888888888889,0.48660714285714285,0.9954337899543378,0.9732142857142857,0.0,0.9841986455981941,1.0,CLL,74,1
,,0.08035714285714286,0.08035714285714286,1.0,0.08035714285714286,,0.1487603305785124,0.6553362607955933,CLL,74,2
0.484375,0.9954154154682964,0.9644444444444444,0.484375,0.9954128440366973,0.96875,0.0,0.9819004524886877,1.0,CLL,75,1
,,0.017857142857142856,0.017857142857142856,1.0,0.017857142857142856,,0.03508771929824561,0.8260496854782104,CLL,75,2
0.8080357142857142,0.9988309777728595,0.5022222222222222,0.75,1.0,0.5,1.0,0.6666666666666666,1.0,CLL,76,1
,,0.14732142857142858,0.14732142857142858,1.0,0.14732142857142858,,0.25680933852140075,0.6797025799751282,CLL,76,2
0.8169642857142857,0.9990803653016778,0.13777777777777778,0.5669642857142857,1.0,0.13392857142857142,1.0,0.23622047244094488,1.0,CLL,77,1
,,0.38392857142857145,0.38392857142857145,1.0,0.38392857142857145,,0.5548387096774193,0.6164376735687256,CLL,77,2
0.7120535714285714,0.9984563219609977,0.008888888888888889,0.5022321428571429,1.0,0.004464285714285714,1.0,0.008888888888888889,0.9999998807907104,CLL,78,1
,,0.026785714285714284,0.026785714285714284,1.0,0.026785714285714284,,0.05217391304347826,0.6876838207244873,CLL,78,2
0.7991071428571428,0.9989355943888185,0.022222222222222223,0.5089285714285714,1.0,0.017857142857142856,1.0,0.03508771929824561,1.0,CLL,79,1
,,0.044642857142857144,0.044642857142857144,1.0,0.044642857142857144,,0.08547008547008547,0.7055118680000305,CLL,79,2
0.8191964285714286,0.9991043954815617,0.044444444444444446,0.5200892857142857,1.0,0.04017857142857143,1.0,0.07725321888412018,0.9999997615814209,CLL,80,1
,,0.19196428571428573,0.19196428571428573,1.0,0.19196428571428573,,0.32209737827715357,0.6195666193962097,CLL,80,2
